csRNA/input log2 ratio	TSS CDF	Exon CDF	Difference	HGpvalue
10.6068770883547	4.27935638479973e-05	0	4.27935638479973e-05	NA
9.06347597780774	8.55871276959945e-05	0	8.55871276959945e-05	NA
8.98993372431032	0.000128380691543992	0	0.000128380691543992	NA
8.98756856015956	0.000171174255391989	0	0.000171174255391989	NA
8.85835405767524	0.000256761383087984	0	0.000256761383087984	NA
8.73125113789623	0.000299554946935981	0	0.000299554946935981	NA
8.62727851761827	0.00047072920232797	0	0.00047072920232797	NA
8.60829178998706	0.000684697021567956	0	0.000684697021567956	NA
8.52685131157335	0.000727490585415953	0	0.000727490585415953	NA
8.50648610914442	0.000770284149263951	0	0.000770284149263951	NA
8.44666978730701	0.000813077713111948	0	0.000813077713111948	NA
8.38741424199678	0.000855871276959945	0	0.000855871276959945	NA
8.37926489453046	0.000898664840807942	0	0.000898664840807942	NA
8.35526299022057	0.00094145840465594	0	0.00094145840465594	NA
8.32709168458669	0.000984251968503937	0.000722935116573288	0.000261316851930649	NA
8.31229305370721	0.00102704553235193	0.000722935116573288	0.000304110415778647	NA
8.29884157311203	0.00106983909619993	0.000722935116573288	0.000346903979626644	NA
8.26458334409686	0.00111263266004793	0.000722935116573288	0.000389697543474641	NA
8.24716800037477	0.00119821978774392	0.000722935116573288	0.000475284671170636	NA
8.24365004189697	0.00124101335159192	0.000722935116573288	0.000518078235018633	NA
8.20084957463721	0.00128380691543992	0.000722935116573288	0.00056087179886663	NA
8.14923903883703	0.00145498117083191	0.000722935116573288	0.000732046054258619	NA
8.14547367031771	0.0014977747346799	0.000722935116573288	0.000774839618106616	NA
8.14169844863568	0.0015405682985279	0.000722935116573288	0.000817633181954614	NA
8.1405741777099	0.0015833618623759	0.000722935116573288	0.000860426745802611	NA
8.1264979900833	0.0016261554262239	0.000722935116573288	0.000903220309650608	NA
8.11888917628505	0.00171174255391989	0.000722935116573288	0.000988807437346603	NA
8.11118784632704	0.00175453611776789	0.000722935116573288	0.0010316010011946	NA
8.08395793016223	0.00179732968161588	0.000722935116573288	0.0010743945650426	NA
8.07210580048042	0.00188291680931188	0.000722935116573288	0.00115998169273859	NA
8.06813335395103	0.00201129750085587	0.000722935116573288	0.00128836238428258	NA
8.06606848573055	0.00205409106470387	0.000722935116573288	0.00133115594813058	NA
8.05620416414164	0.00209688462855187	0.000722935116573288	0.00137394951197858	NA
8.03636111031271	0.00213967819239986	0.00198807157057654	0.000151606621823322	NA
8.03199060858887	0.00222526532009586	0.00198807157057654	0.000237193749519317	NA
8.01297124101203	0.00226805888394386	0.00198807157057654	0.000279987313367315	NA
8.01155030341288	0.00235364601163985	0.00198807157057654	0.000365574441063309	NA
7.98225207842276	0.00243923313933584	0.00216880534971986	0.000270427789615981	NA
7.97808119818916	0.00248202670318384	0.00216880534971986	0.000313221353463978	NA
7.952450058359	0.00256761383087984	0.00216880534971986	0.000398808481159973	NA
7.94386273638389	0.00261040739472783	0.00216880534971986	0.00044160204500797	NA
7.93487029119203	0.00265320095857583	0.00271100668714983	-5.78057285739978e-05	NA
7.89542381038297	0.00269599452242383	0.00271100668714983	-1.50121647260006e-05	NA
7.89066181996891	0.00273878808627182	0.00271100668714983	2.77813991219965e-05	NA
7.88642821054188	0.00278158165011982	0.00271100668714983	7.0574962969994e-05	NA
7.88197044999601	0.00282437521396782	0.00271100668714983	0.000113368526817991	NA
7.85922416197821	0.00299554946935981	0.00271100668714983	0.00028454278220998	NA
7.83137058796754	0.0030811365970558	0.00307247424543647	8.66235161933087e-06	NA
7.82196526586905	0.00320951728859979	0.00307247424543647	0.000137043043163323	NA
7.81723951098945	0.00329510441629579	0.00307247424543647	0.000222630170859317	NA
