csRNA/input log2 ratio	TSS CDF	Exon CDF	Difference	HGpvalue
10.503676691553	4.18865711652844e-05	0	4.18865711652844e-05	NA
10.0318252409271	0.000125659713495853	0	0.000125659713495853	NA
9.4738072013997	0.000167546284661138	0	0.000167546284661138	NA
9.33753270634248	0.000209432855826422	0	0.000209432855826422	NA
9.21429483280102	0.000251319426991706	0	0.000251319426991706	NA
9.12437983616298	0.000293205998156991	0	0.000293205998156991	NA
9.10213319047053	0.000335092569322275	0	0.000335092569322275	NA
9.06757518482763	0.00037697914048756	0	0.00037697914048756	NA
9.03320272593722	0.000460752282818128	0	0.000460752282818128	NA
9.01187017389084	0.000544525425148697	0	0.000544525425148697	NA
9.00708334724386	0.000586411996313982	0	0.000586411996313982	NA
9.0046980078336	0.000628298567479266	0	0.000628298567479266	NA
8.94591197787334	0.000670185138644551	0	0.000670185138644551	NA
8.91671172055527	0.000712071709809835	0	0.000712071709809835	NA
8.91561052862394	0.000795844852140404	0	0.000795844852140404	NA
8.88983855076605	0.000837731423305688	0	0.000837731423305688	NA
8.87943008914331	0.000879617994470973	0	0.000879617994470973	NA
8.86096279785812	0.000921504565636257	0	0.000921504565636257	NA
8.82065765346893	0.00100527770796683	0.000345721694036301	0.000659556013930525	NA
8.81519113717349	0.00104716427913211	0.000345721694036301	0.000701442585095809	NA
8.77936998988709	0.00108905085029739	0.000345721694036301	0.000743329156261094	NA
8.70134112088262	0.00113093742146268	0.000345721694036301	0.000785215727426378	NA
8.6562103201826	0.00117282399262796	0.000345721694036301	0.000827102298591663	NA
8.50834941622587	0.00121471056379325	0.000345721694036301	0.000868988869756947	NA
8.47440159124474	0.00125659713495853	0.000345721694036301	0.000910875440922232	NA
8.44960264104366	0.00129848370612382	0.000345721694036301	0.000952762012087516	NA
8.43187363795218	0.0013403702772891	0.000345721694036301	0.000994648583252801	NA
8.41392405303847	0.00150791656195024	0.000345721694036301	0.00116219486791394	NA
8.38656478032771	0.00154980313311552	0.000345721694036301	0.00120408143907922	NA
8.37734565383034	0.00159168970428081	0.000345721694036301	0.00124596801024451	NA
8.37360471408464	0.00171734941777666	0.000345721694036301	0.00137162772374036	NA
8.36990264625673	0.00175923598894195	0.000345721694036301	0.00141351429490564	NA
8.34062773008971	0.00180112256010723	0.000345721694036301	0.00145540086607093	NA
8.3247953405229	0.00184300913127251	0.000345721694036301	0.00149728743723621	NA
8.30902153194551	0.00192678227360308	0.000345721694036301	0.00158106057956678	NA
8.30122180533309	0.00201055541593365	0.000345721694036301	0.00166483372189735	NA
