csRNA/input log2 ratio	TSS CDF	Exon CDF	Difference	HGpvalue
8.85703490351987	8.54664330584163e-05	0	8.54664330584163e-05	NA
8.84285315601483	0.000128199649587624	0	0.000128199649587624	NA
8.32021387650758	0.000170932866116833	0.00300870942201108	-0.00283777655589425	NA
8.2045711442492	0.000213666082646041	0.00300870942201108	-0.00279504333936504	NA
8.17312135194625	0.000256399299175249	0.00300870942201108	-0.00275231012283584	NA
7.94538530800853	0.000341865732233665	0.00348376880443389	-0.00314190307220022	NA
7.92783720912208	0.000384598948762873	0.00348376880443389	-0.00309916985567101	NA
7.91450472885956	0.000427332165292082	0.00348376880443389	-0.00305643663914181	NA
7.85062442524305	0.00047006538182129	0.00348376880443389	-0.0030137034226126	NA
7.80322703643493	0.000555531814879706	0.00348376880443389	-0.00292823698955418	NA
7.78117042949437	0.000598265031408914	0.00348376880443389	-0.00288550377302497	NA
7.75421943313514	0.000640998247938122	0.00348376880443389	-0.00284277055649576	NA
7.74422838388184	0.00068373146446733	0.00348376880443389	-0.00280003733996656	NA
7.72396804963632	0.000726464680996539	0.00348376880443389	-0.00275730412343735	NA
7.69313843834293	0.000982863980171788	0.00348376880443389	-0.0025009048242621	NA
7.5963388642052	0.001025597196701	0.00348376880443389	-0.00245817160773289	NA
7.57387436567518	0.0010683304132302	0.00348376880443389	-0.00241543839120368	NA
7.52207144692376	0.00119653006281783	0.00380047505938242	-0.00260394499656459	NA
7.50446149653458	0.00128199649587624	0.00427553444180523	-0.00299353794592898	NA
7.48655349262453	0.00132472971240545	0.00427553444180523	-0.00295080472939977	NA
7.44663004327528	0.00136746292893466	0.00427553444180523	-0.00290807151287056	NA
7.41894888389383	0.00141019614546387	0.00427553444180523	-0.00286533829634136	NA
7.41261218499661	0.00149566257852229	0.00427553444180523	-0.00277987186328294	NA
7.39994009827216	0.00153839579505149	0.00427553444180523	-0.00273713864675373	NA
7.39351916798851	0.0015811290115807	0.00427553444180523	-0.00269440543022452	NA
7.3914861377999	0.00162386222810991	0.00427553444180523	-0.00265167221369532	NA
7.38715571766298	0.00170932866116833	0.00427553444180523	-0.0025662057806369	NA
7.38244199403922	0.00175206187769753	0.00427553444180523	-0.00252347256410769	NA
7.29416121869475	0.00179479509422674	0.00427553444180523	-0.00248073934757848	NA
7.27342264114565	0.00192299474381437	0.00427553444180523	-0.00235253969799086	NA
7.2665054688284	0.00200846117687278	0.00427553444180523	-0.00226707326493244	NA
7.25946081613399	0.00205119439340199	0.00427553444180523	-0.00222434004840323	NA
7.23112515787905	0.0020939276099312	0.00427553444180523	-0.00218160683187403	NA
7.22390516962996	0.00217939404298962	0.00427553444180523	-0.00209614039881561	NA
7.20212382383046	0.00230759369257724	0.00427553444180523	-0.00196794074922798	NA
7.1800085827939	0.00239306012563566	0.00427553444180523	-0.00188247431616957	NA
