csRNA/RNA log2 ratio	TSS CDF	Exon CDF	Difference	HGpvalue
16.191601935702	8.26685404869177e-05	0	8.26685404869177e-05	NA
14.8851319953459	0.000124002810730377	1.55717155359006e-05	0.000108431095194476	NA
14.8019220195657	0.000165337080973835	1.55717155359006e-05	0.000149765365437935	NA
14.6164362724175	0.000206671351217294	1.55717155359006e-05	0.000191099635681394	NA
14.5707516754766	0.000248005621460753	1.55717155359006e-05	0.000232433905924853	NA
14.3932489966735	0.000289339891704212	1.55717155359006e-05	0.000273768176168311	NA
14.2179198432785	0.000330674161947671	1.55717155359006e-05	0.00031510244641177	NA
14.1627776008116	0.00037200843219113	1.55717155359006e-05	0.000356436716655229	NA
13.999492713348	0.000413342702434588	1.55717155359006e-05	0.000397770986898688	NA
13.9790428554963	0.000454676972678047	1.55717155359006e-05	0.000439105257142147	NA
13.916818094602	0.000496011242921506	1.55717155359006e-05	0.000480439527385606	NA
13.9135121497124	0.000537345513164965	1.55717155359006e-05	0.000521773797629064	NA
13.911586731039	0.000578679783408424	1.55717155359006e-05	0.000563108067872523	NA
13.8134445230947	0.000620014053651883	1.55717155359006e-05	0.000604442338115982	NA
13.7704037384156	0.000661348323895342	1.55717155359006e-05	0.000645776608359441	NA
13.7437636638941	0.0007026825941388	1.55717155359006e-05	0.0006871108786029	NA
13.7289291802481	0.000744016864382259	1.55717155359006e-05	0.000728445148846359	NA
13.7146877046237	0.000785351134625718	1.55717155359006e-05	0.000769779419089818	NA
13.6457473598398	0.000826685404869177	1.55717155359006e-05	0.000811113689333276	NA
13.6456550553096	0.000868019675112636	1.55717155359006e-05	0.000852447959576735	NA
13.6410130843118	0.000909353945356095	1.55717155359006e-05	0.000893782229820194	NA
13.6346889010085	0.000992022485843012	1.55717155359006e-05	0.000976450770307112	NA
13.553528503317	0.00103335675608647	1.55717155359006e-05	0.00101778504055057	NA
13.4708926957453	0.00107469102632993	1.55717155359006e-05	0.00105911931079403	NA
13.4190265995877	0.00111602529657339	1.55717155359006e-05	0.00110045358103749	NA
13.39761447484	0.00132269664779068	1.55717155359006e-05	0.00130712493225478	NA
13.3471036548656	0.00136403091803414	3.11434310718012e-05	0.00133288748696234	NA
13.3234510507001	0.0014053651882776	3.11434310718012e-05	0.0013742217572058	NA
13.2312106785252	0.00144669945852106	3.11434310718012e-05	0.00141555602744926	NA
13.2179334710437	0.00148803372876452	3.11434310718012e-05	0.00145689029769272	NA
13.1600683697393	0.00152936799900798	3.11434310718012e-05	0.00149822456793618	NA
13.1503042147901	0.0016120365394949	3.11434310718012e-05	0.00158089310842309	NA
13.1191389107711	0.00165337080973835	3.11434310718012e-05	0.00162222737866655	NA
13.1156630694805	0.00169470507998181	3.11434310718012e-05	0.00166356164891001	NA
13.0968057318132	0.00177737362046873	3.11434310718012e-05	0.00174623018939693	NA
13.0826380640242	0.00186004216095565	3.11434310718012e-05	0.00182889872988385	NA
13.0601453601377	0.00190137643119911	3.11434310718012e-05	0.00187023300012731	NA
13.0598683060348	0.00194271070144257	3.11434310718012e-05	0.00191156727037076	NA
13.0509386652325	0.00198404497168602	3.11434310718012e-05	0.00195290154061422	NA
13.0142262559457	0.00202537924192948	3.11434310718012e-05	0.00199423581085768	NA
12.9938406232262	0.00206671351217294	3.11434310718012e-05	0.00203557008110114	NA
12.9828795231475	0.0021080477824164	3.11434310718012e-05	0.0020769043513446	NA
12.9669451869695	0.00219071632290332	3.11434310718012e-05	0.00215957289183152	NA
12.9384806143178	0.00223205059314678	3.11434310718012e-05	0.00220090716207498	NA
12.9235763325654	0.00227338486339024	3.11434310718012e-05	0.00224224143231844	NA
12.8695302275459	0.0023147191336337	3.11434310718012e-05	0.00228357570256189	NA
12.8688958449074	0.00235605340387715	3.11434310718012e-05	0.00232490997280535	NA
12.8562971277221	0.00239738767412061	3.11434310718012e-05	0.00236624424304881	NA
12.8289714661323	0.00243872194436407	3.11434310718012e-05	0.00240757851329227	NA
12.8193069376786	0.00248005621460753	3.11434310718012e-05	0.00244891278353573	NA
12.8179929167404	0.00252139048485099	3.11434310718012e-05	0.00249024705377919	NA
12.8001172844065	0.00256272475509445	3.11434310718012e-05	0.00253158132402265	NA
12.7735637088009	0.00260405902533791	3.11434310718012e-05	0.00257291559426611	NA
12.7713574089906	0.00264539329558137	3.11434310718012e-05	0.00261424986450957	NA
12.769996894882	0.00272806183606828	3.11434310718012e-05	0.00269691840499648	NA
12.7698275150197	0.00276939610631174	3.11434310718012e-05	0.00273825267523994	NA
12.706733425897	0.0028107303765552	3.11434310718012e-05	0.0027795869454834	NA
12.7029972798138	0.00293473318728558	3.11434310718012e-05	0.00290358975621378	NA
12.6969284165013	0.00297606745752904	3.11434310718012e-05	0.00294492402645724	NA
12.6879573685829	0.0030174017277725	3.11434310718012e-05	0.0029862582967007	NA
12.6863363762672	0.00305873599801595	3.11434310718012e-05	0.00302759256694415	NA
12.6778407419112	0.00310007026825941	3.11434310718012e-05	0.00306892683718761	NA
12.6636337058606	0.00314140453850287	3.11434310718012e-05	0.00311026110743107	NA
12.654636028528	0.00318273880874633	3.11434310718012e-05	0.00315159537767453	NA
12.6461379002352	0.00322407307898979	3.11434310718012e-05	0.00319292964791799	NA
12.6418688617278	0.00326540734923325	3.11434310718012e-05	0.00323426391816145	NA
12.6414986140145	0.00334807588972017	3.11434310718012e-05	0.00331693245864837	NA
12.6319864116035	0.00338941015996363	3.11434310718012e-05	0.00335826672889182	NA
12.6281721039218	0.00347207870045054	3.11434310718012e-05	0.00344093526937874	NA
12.6127740649274	0.003513412970694	3.11434310718012e-05	0.0034822695396222	NA
12.5954774569602	0.00359608151118092	3.11434310718012e-05	0.00356493808010912	NA
12.5894521888017	0.00363741578142438	3.11434310718012e-05	0.00360627235035258	NA
12.5875243897303	0.00367875005166784	3.11434310718012e-05	0.00364760662059604	NA
12.5733678986262	0.0037200843219113	3.11434310718012e-05	0.0036889408908395	NA
12.5571022645693	0.00392675567312859	3.11434310718012e-05	0.00389561224205679	NA
12.5567072132625	0.00396808994337205	3.11434310718012e-05	0.00393694651230025	NA
12.5523641014455	0.00405075848385897	3.11434310718012e-05	0.00401961505278717	NA
12.526829309563	0.00409209275410243	3.11434310718012e-05	0.00406094932303063	NA
12.5159190836776	0.00417476129458934	3.11434310718012e-05	0.00414361786351754	NA
12.4895193537374	0.0042160955648328	3.11434310718012e-05	0.004184952133761	NA
12.4708113707618	0.00429876410531972	0.000140145439823105	0.00415861866549662	NA
12.4662013977626	0.00434009837556318	0.000140145439823105	0.00419995293574007	NA
12.4535510164627	0.00438143264580664	0.000140145439823105	0.00424128720598353	NA
12.4350112623535	0.0044227669160501	0.000155717155359006	0.00426704976069109	NA
12.4339374658609	0.00450543545653702	0.000155717155359006	0.00434971830117801	NA
12.4292079518525	0.00454676972678047	0.000155717155359006	0.00439105257142147	NA
12.4277004443255	0.00458810399702393	0.000155717155359006	0.00443238684166493	NA
12.426836057847	0.00462943826726739	0.000155717155359006	0.00447372111190839	NA
12.4225168519412	0.00467077253751085	0.000155717155359006	0.00451505538215184	NA
12.4088206406513	0.00471210680775431	0.000155717155359006	0.0045563896523953	NA
12.405322320647	0.00475344107799777	0.000155717155359006	0.00459772392263876	NA
12.386590034122	0.00479477534824123	0.000155717155359006	0.00463905819288222	NA
12.3767982729087	0.00483610961848469	0.000155717155359006	0.00468039246312568	NA
12.3743385545755	0.00487744388872814	0.000155717155359006	0.00472172673336914	NA
12.3522476183702	0.0049187781589716	0.000155717155359006	0.0047630610036126	NA
12.3422191525631	0.00496011242921506	0.000155717155359006	0.00480439527385606	NA
12.3387837289315	0.00500144669945852	0.000155717155359006	0.00484572954409952	NA
12.3219478190988	0.00504278096970198	0.000155717155359006	0.00488706381434297	NA
12.3119384294799	0.00516678378043236	0.000155717155359006	0.00501106662507335	NA
12.2992681294283	0.00520811805067582	0.000155717155359006	0.00505240089531681	NA
12.2869619830082	0.00524945232091927	0.000155717155359006	0.00509373516556027	NA
12.277665171688	0.00529078659116273	0.000155717155359006	0.00513506943580373	NA
12.2767060198924	0.00533212086140619	0.000155717155359006	0.00517640370604719	NA
12.2634804827912	0.00537345513164965	0.000155717155359006	0.00521773797629064	NA
12.2579152022035	0.00549745794238003	0.000155717155359006	0.00534174078702102	NA
12.2552071625818	0.00553879221262349	0.000155717155359006	0.00538307505726448	NA
12.2515886188779	0.00558012648286694	0.000155717155359006	0.00542440932750794	NA
12.2501325813591	0.0056214607531104	0.000155717155359006	0.0054657435977514	NA
12.2484257266824	0.00570412929359732	0.000155717155359006	0.00554841213823832	NA
12.2474498975888	0.00595213491505807	0.000155717155359006	0.00579641775969907	NA
12.2302486541716	0.00599346918530153	0.000155717155359006	0.00583775202994253	NA
12.2275256969486	0.00603480345554499	0.000155717155359006	0.00587908630018599	NA
12.2272789944683	0.00607613772578845	0.000155717155359006	0.00592042057042945	NA
12.2210735077458	0.00611747199603191	0.000155717155359006	0.0059617548406729	NA
12.2065718014272	0.00620014053651883	0.000155717155359006	0.00604442338115982	NA
12.2033021150031	0.00628280907700575	0.000155717155359006	0.00612709192164674	NA
12.1835206311735	0.0063241433472492	0.000155717155359006	0.0061684261918902	NA
12.1577606086467	0.00636547761749266	0.000155717155359006	0.00620976046213366	NA
12.1515081387922	0.00644814615797958	0.000155717155359006	0.00629242900262058	NA
12.1317926679534	0.0065308146984665	0.000155717155359006	0.00637509754310749	NA
12.1259590599249	0.00657214896870996	0.000155717155359006	0.00641643181335095	NA
12.1110019603844	0.00665481750919688	0.000155717155359006	0.00649910035383787	NA
12.1053520079756	0.00669615177944033	0.000155717155359006	0.00654043462408133	NA
12.1018443915424	0.00673748604968379	0.000155717155359006	0.00658176889432479	NA
12.0953442724666	0.00677882031992725	0.000155717155359006	0.00662310316456825	NA
12.0717029979366	0.00682015459017071	0.000155717155359006	0.0066644374348117	NA
12.0671116342529	0.00686148886041417	0.000155717155359006	0.00670577170505516	NA
12.0640657111732	0.00690282313065763	0.000155717155359006	0.00674710597529862	NA
