csRNA/input log2 ratio	TSS CDF	Exon CDF	Difference	HGpvalue
8.52001551474867	4.2700371493232e-05	0.000752587017873942	-0.00070988664638071	NA
7.75067349320609	8.5400742986464e-05	0.00112888052681091	-0.00104347978382445	NA
7.72723977748481	0.000128101114479696	0.00112888052681091	-0.00100077941233122	NA
7.32075542870647	0.000170801485972928	0.0013170272812794	-0.00114622579530647	NA
7.30815697511476	0.00021350185746616	0.0013170272812794	-0.00110352542381324	NA
7.2502036564993	0.000256202228959392	0.0013170272812794	-0.00106082505232001	NA
7.23697088625934	0.000298902600452624	0.0013170272812794	-0.00101812468082677	NA
7.18289089274548	0.000341602971945856	0.0013170272812794	-0.000975424309333542	NA
7.17964723412151	0.000384303343439088	0.0013170272812794	-0.00093272393784031	NA
6.9598860482943	0.00042700371493232	0.0013170272812794	-0.000890023566347078	NA
6.95778100637026	0.000469704086425552	0.0013170272812794	-0.000847323194853846	NA
6.93557761023262	0.000512404457918784	0.0013170272812794	-0.000804622823360614	NA
6.92533320056198	0.000555104829412016	0.0013170272812794	-0.000761922451867382	NA
6.85996954822103	0.00064050557239848	0.0013170272812794	-0.000676521708880918	NA
6.85137426675727	0.000683205943891712	0.0013170272812794	-0.000633821337387686	NA
6.76195007916154	0.000725906315384944	0.00244590780809031	-0.00172000149270537	NA
6.7607008631701	0.000811307058371408	0.00244590780809031	-0.0016346007497189	NA
6.71506967937999	0.00166531448823605	0.00244590780809031	-0.000780593319854263	NA
6.67652130205656	0.00175071523122251	0.00244590780809031	-0.000695192576867799	NA
6.6667565918848	0.00192151671719544	0.00244590780809031	-0.000524391090894871	NA
6.66551608015821	0.0021350185746616	0.00244590780809031	-0.000310889233428711	NA
6.63676960773445	0.00217771894615483	0.00244590780809031	-0.000268188861935479	NA
6.63554409160962	0.00222041931764806	0.00244590780809031	-0.000225488490442247	NA
6.62673115067279	0.0022631196891413	0.00244590780809031	-0.000182788118949015	NA
6.60629416069771	0.00230582006063453	0.00244590780809031	-0.000140087747455783	NA
6.59834639790632	0.00234852043212776	0.00244590780809031	-9.7387375962551e-05	NA
6.56468301696364	0.00239122080362099	0.00244590780809031	-5.46870044693189e-05	NA
