csRNA/input log2 ratio	TSS CDF	Exon CDF	Difference	HGpvalue
8.39893226720033	4.20380023541281e-05	0.000335176805765041	-0.000293138803410913	NA
8.3127014727958	0.000126114007062384	0.000335176805765041	-0.000209062798702657	NA
8.30519535651323	0.000294266016478897	0.000335176805765041	-4.09107892861442e-05	NA
8.12974666583996	0.000378342021187153	0.00100553041729512	-0.00062718839610797	NA
8.08666701791074	0.000420380023541281	0.00100553041729512	-0.000585150393753842	NA
8.0646888815763	0.000546494030603666	0.00100553041729512	-0.000459036386691457	NA
8.0360725799514	0.000588532032957794	0.00100553041729512	-0.000416998384337329	NA
8.00118297563719	0.000630570035311922	0.00100553041729512	-0.000374960381983201	NA
7.96364751440126	0.000714646040020178	0.00100553041729512	-0.000290884377274945	NA
7.93977364615314	0.000840760047082563	0.00100553041729512	-0.00016477037021256	NA
7.93481133228232	0.000882798049436691	0.00100553041729512	-0.000122732367858432	NA
7.92504996472736	0.000924836051790819	0.00100553041729512	-8.06943655043042e-05	NA
7.92054965031099	0.000966874054144947	0.00100553041729512	-3.8656363150176e-05	NA
7.85365355930966	0.00100891205649908	0.00100553041729512	3.38163920395214e-06	NA
7.84467438408065	0.0010509500588532	0.00134070722306016	-0.000289757164206961	NA
7.7974021416314	0.00117706406591559	0.00134070722306016	-0.000163643157144577	NA
7.78602933466487	0.00121910206826972	0.00134070722306016	-0.000121605154790449	NA
7.77590652542155	0.00126114007062384	0.00134070722306016	-7.95671524363203e-05	NA
7.74301671384346	0.00142929208004036	0.00134070722306016	8.85848569801922e-05	NA
7.73186206106475	0.00147133008239448	0.00134070722306016	0.00013062285933432	NA
7.72062049008993	0.00151336808474861	0.00134070722306016	0.000172660861688449	NA
7.71500101721683	0.00155540608710274	0.00134070722306016	0.000214698864042577	NA
7.70935957019268	0.00159744408945687	0.00134070722306016	0.000256736866396705	NA
7.70362677086498	0.00180763410122751	0.00134070722306016	0.000466926878167345	NA
7.69382634328764	0.00184967210358164	0.00134070722306016	0.000508964880521473	NA
7.62760683812965	0.00189171010593577	0.00134070722306016	0.000551002882875602	NA
7.60498920386145	0.00193374810828989	0.00134070722306016	0.00059304088522973	NA
7.54735728244656	0.00201782411299815	0.00134070722306016	0.000677116889937986	NA
7.54094168675821	0.00205986211535228	0.00134070722306016	0.000719154892292114	NA
7.53457524690617	0.00210190011770641	0.00134070722306016	0.000761192894646242	NA
7.50874555424447	0.00256431814360182	0.00134070722306016	0.00122361092054165	NA
7.48244496891726	0.00260635614595594	0.00134070722306016	0.00126564892289578	NA
7.4562638096858	0.00264839414831007	0.00134070722306016	0.00130768692524991	NA
7.44881837695051	0.00273247015301833	0.00134070722306016	0.00139176292995816	NA
7.43009386225095	0.00277450815537246	0.00134070722306016	0.00143380093231229	NA
7.42827641439251	0.00281654615772658	0.00167588402882521	0.00114066212890138	NA
7.4074377330292	0.00285858416008071	0.00234623764035529	0.000512346519725425	NA
7.40045254027644	0.00311081217420548	0.00234623764035529	0.000764574533850194	NA
7.39531360973747	0.00315285017655961	0.00234623764035529	0.000806612536204322	NA
7.39334755137725	0.00319488817891374	0.00234623764035529	0.00084865053855845	NA
7.37920505996061	0.00323692618126787	0.00234623764035529	0.000890688540912578	NA
7.35763997114602	0.00327896418362199	0.00234623764035529	0.000932726543266707	NA
7.35032043538701	0.00332100218597612	0.00234623764035529	0.000974764545620835	NA
7.34305243492297	0.00348915419539263	0.00234623764035529	0.00114291655503735	NA
7.33574763429973	0.00353119219774676	0.00234623764035529	0.00118495455739148	NA
7.33389317111513	0.00357323020010089	0.00234623764035529	0.0012269925597456	NA
7.29847503473585	0.00365730620480915	0.00234623764035529	0.00131106856445386	NA
7.28327359892062	0.0037413822095174	0.00234623764035529	0.00139514456916212	NA
7.26021388677142	0.00378342021187153	0.00251382604323781	0.00126959416863372	NA
7.25247621413522	0.00390953421893392	0.00251382604323781	0.00139570817569611	NA
7.23677959813378	0.0040356482259963	0.00251382604323781	0.00152182218275849	NA
7.22891486695943	0.00416176223305869	0.00251382604323781	0.00164793618982088	NA
7.22481744749713	0.00424583823776694	0.00251382604323781	0.00173201219452913	NA
7.22100702674919	0.00428787624012107	0.00301659125188537	0.0012712849882357	NA
7.21700576662469	0.0043299142424752	0.00301659125188537	0.00131332299058983	NA
7.20738547545445	0.00437195224482933	0.00301659125188537	0.00135536099294396	NA
7.17734625079606	0.00441399024718345	0.00351935646053293	0.000894633786650523	NA
7.17242750864548	0.00445602824953758	0.00351935646053293	0.000936671789004651	NA
7.16523954500534	0.00449806625189171	0.00351935646053293	0.000978709791358779	NA
7.16420300129413	0.00475029426601648	0.00351935646053293	0.00123093780548355	NA
7.15583017155653	0.00491844627543299	0.00351935646053293	0.00139908981490006	NA
7.15299311475926	0.00496048427778712	0.00351935646053293	0.00144112781725419	NA
7.14751022492028	0.00504456028249538	0.00351935646053293	0.00152520382196244	NA
7.14375833946085	0.0050865982848495	0.00351935646053293	0.00156724182431657	NA
7.13914201914569	0.00512863628720363	0.00351935646053293	0.0016092798266707	NA
7.12745842022722	0.00517067428955776	0.00351935646053293	0.00165131782902483	NA
7.11363799658159	0.00563309231545317	0.00351935646053293	0.00211373585492024	NA
